instance_id,compact,dp_flow,arc_flow,set_cover,set_partition
sage_original_BPP_0466_a71d6f4a02,1,1,0,1,1
sage_original_BPP_0467_39a3e4797e,1,1,0,1,1
sage_original_BPP_0468_b8062db1da,1,1,0,1,1
sage_original_BPP_0469_5d89e258f3,1,1,0,1,1
sage_original_BPP_0470_dadc9452b1,1,1,0,1,1
sage_original_BPP_0471_4e3564f752,1,1,0,1,1
sage_original_BPP_0472_3e2f5e464c,1,1,0,1,1
sage_original_BPP_0473_3dacc6bdab,1,1,0,1,1
sage_original_BPP_0474_1b37e94bed,1,1,0,1,1
sage_original_BPP_0475_53da627979,1,1,0,1,1
sage_original_BPP_0476_1947d487ec,1,1,0,1,1
sage_original_BPP_0477_20638bb3f6,1,1,0,1,1
sage_original_BPP_0478_04fca5fd0c,1,1,0,1,1
sage_original_BPP_0479_a7803f3004,1,1,0,1,1
sage_original_BPP_0480_c4dd53fa4f,1,1,0,1,1
sage_original_BPP_0481_e8641cb603,1,1,0,1,1
sage_original_BPP_0482_d7d85c9230,1,1,0,1,1
sage_original_BPP_0483_4438aba2cb,1,1,0,1,1
sage_original_BPP_0484_968f9a95bf,1,1,0,1,1
sage_original_BPP_0485_d1f92b293c,1,1,0,1,1
sage_original_BPP_0486_3d9255ba86,1,1,0,1,1
sage_original_BPP_0487_3b2f087110,1,1,0,1,1
sage_original_BPP_0488_8d18f5ec1b,1,1,0,1,1
sage_original_BPP_0489_3805f8d62e,1,1,0,1,1
sage_original_BPP_0490_cee5af678d,1,1,0,1,1
sage_original_BPP_0491_a408b43239,1,1,0,1,1
sage_original_BPP_0492_1078009034,1,1,0,1,1
sage_original_BPP_0493_584937f648,1,1,0,1,1
sage_original_BPP_0494_fdf4430534,1,1,0,1,1
sage_original_BPP_0495_efffb4f34b,1,1,0,1,1
sage_original_BPP_0496_833520fd7c,1,1,0,1,1
sage_original_BPP_0497_8aa1f755ae,1,1,0,1,1
sage_original_BPP_0498_07598005b0,1,1,0,1,1
sage_original_BPP_0499_d698273fd2,1,1,0,1,1
sage_original_BPP_0500_7d0195508d,1,1,0,1,1
sage_original_BPP_0501_ddf7b2f4f7,1,1,0,1,1
sage_original_BPP_0502_d6649314be,1,1,0,1,1
sage_original_BPP_0503_2d49b714f9,1,1,0,1,1
sage_original_BPP_0504_5de0031c4c,1,1,0,1,1
sage_original_BPP_0505_5f63cbacd8,1,1,0,1,1
sage_original_BPP_0506_5647f3736f,1,1,0,1,1
sage_original_BPP_0507_cd6f05c931,1,1,0,1,1
sage_original_BPP_0508_d7ab4a1fcd,1,1,0,1,1
sage_original_BPP_0509_304ac6b87b,1,1,0,1,1
sage_original_BPP_0510_fb7bb488a0,1,1,0,1,1
sage_original_BPP_0511_30fa9f1658,1,1,0,1,1
sage_original_BPP_0512_cd1c21542b,1,1,0,1,1
sage_original_BPP_0513_9791d41cc9,1,1,0,1,1
sage_original_BPP_0514_aea451f8d2,1,1,0,1,1
sage_original_BPP_0515_74dd4eceb7,1,1,0,1,1
sage_original_BPP_0516_692002c237,1,1,0,1,1
sage_original_BPP_0517_46aee75e56,1,1,0,1,1
sage_original_BPP_0518_f413a240e6,1,1,0,1,1
sage_original_BPP_0519_359ed5f5ce,1,1,0,1,1
sage_original_BPP_0520_099eb89fe5,1,1,0,1,1
sage_original_BPP_0521_4275f6aee9,1,1,0,1,1
sage_original_BPP_0522_3a516fb98e,1,1,0,1,1
sage_original_BPP_0523_18ef79e615,1,1,0,1,1
sage_original_BPP_0524_d5dc6ab008,1,1,0,1,1
sage_original_BPP_0525_c6c76382d7,1,1,0,1,1
sage_original_BPP_0526_8799daba58,1,1,0,1,1
sage_original_BPP_0527_301abae9bf,1,1,0,1,1
sage_original_BPP_0528_0735b3190c,1,1,0,1,1
sage_original_BPP_0529_51bb20dbcb,1,1,0,1,1
sage_original_BPP_0530_e52a3fcdea,1,1,0,1,1
sage_original_BPP_0531_838cfdeb82,1,1,0,1,1
sage_original_BPP_0532_af60b0f5bb,1,1,0,1,1
sage_original_BPP_0533_bfd5f2e6ee,1,1,0,1,1
sage_original_BPP_0534_3016607838,1,1,0,1,1
sage_original_BPP_0535_41c981ce39,1,1,0,1,1
sage_original_BPP_0536_04b3d2a722,1,1,0,1,1
sage_original_BPP_0537_4733b86309,1,1,0,1,1
sage_original_BPP_0538_22b7319733,1,1,0,1,1
sage_original_BPP_0539_56e931fc93,1,1,0,1,1
sage_original_BPP_0540_743a432c72,1,1,0,1,1
sage_original_BPP_0541_2324177182,1,1,0,1,1
sage_original_BPP_0542_f7be363937,1,1,0,1,1
sage_original_BPP_0543_dbaad8aa00,1,1,0,1,1
sage_original_BPP_0544_03685e1a5f,1,1,0,1,1
sage_original_BPP_0545_52cb46c59c,1,1,0,1,1
sage_original_BPP_0546_3626cb9f15,1,1,0,1,1
sage_original_BPP_0547_40b374e529,1,1,0,1,1
sage_original_BPP_0548_c9607ff697,1,1,0,1,1
sage_original_BPP_0549_224366496c,1,1,0,1,1
sage_original_BPP_0550_48c69c2733,1,1,0,1,1
sage_original_BPP_0551_65e6f320bc,1,1,0,1,1
sage_original_BPP_0552_db28b2b6f0,1,1,0,1,1
sage_original_BPP_0553_344381e8ac,1,1,0,1,1
sage_original_BPP_0554_4a6a8423f2,1,1,0,1,1
sage_original_BPP_0555_2339141067,1,1,0,1,1
sage_original_BPP_0556_4220c2e7fc,1,1,0,1,1
sage_original_BPP_0557_75ca1defcc,1,1,0,1,1
sage_original_BPP_0558_4b9c2e05df,1,1,0,1,1
sage_original_BPP_0559_e3d36a73ef,1,1,0,1,1
sage_original_BPP_0560_d9c7802ca8,1,1,0,1,1
sage_original_BPP_0561_ddaa128fd1,1,1,0,1,1
sage_original_BPP_0562_96b13dc8f8,1,1,0,1,1
sage_original_BPP_0563_3262e72d9f,1,1,0,1,1
sage_original_BPP_0564_beb351d98b,1,1,0,1,1
sage_original_BPP_0565_780e80113a,1,1,0,1,1
sage_original_BPP_0566_6bf0807430,1,1,0,1,1
sage_original_BPP_0567_70ed4b7e03,1,1,0,1,1
sage_original_BPP_0568_490c88ef63,1,1,0,1,1
sage_original_BPP_0569_41d70f7e5d,1,1,0,1,1
sage_original_BPP_0570_3cb5dc3138,1,1,0,1,1
sage_original_BPP_0571_8d14ce7c62,1,1,0,1,1
sage_original_BPP_0572_24dd940917,1,1,0,1,1
sage_original_BPP_0573_3470685d9d,1,1,0,1,1
sage_original_BPP_0574_2ebf33645b,1,1,0,1,1
sage_original_BPP_0575_5cd573ae14,1,1,0,1,1
sage_original_BPP_0576_7b392037ce,1,1,0,1,1
sage_original_BPP_0577_0eefabcce0,1,1,0,1,1
sage_original_BPP_0578_04086fb50d,1,1,0,1,1
sage_original_BPP_0579_471f529d1c,1,1,0,1,1
sage_original_BPP_0580_eb8157d073,1,1,0,1,1
sage_original_BPP_0581_ef8ab08198,1,1,0,1,1
sage_original_BPP_0582_92d6db43af,1,1,0,1,1
sage_original_BPP_0583_cb23864f71,1,1,0,1,1
sage_original_BPP_0584_03191da631,1,1,0,1,1
sage_original_BPP_0585_50431224ff,1,1,0,1,1
sage_original_BPP_0586_76bed8bad6,1,1,0,1,1
sage_original_BPP_0587_10869058ad,1,1,0,1,1
sage_original_BPP_0588_15450e3020,1,1,0,1,1
sage_original_BPP_0589_2484ced803,1,1,0,1,1
sage_original_BPP_0590_b4a6508a7d,1,1,0,1,1
sage_original_BPP_0591_4279a7da8f,1,1,0,1,1
sage_original_BPP_0592_9efbbe0716,1,1,0,1,1
sage_original_BPP_0593_498941cbb4,1,1,0,1,1
sage_original_BPP_0594_e358e6e049,1,1,0,1,1
sage_original_BPP_0595_ad8ffaa349,1,1,0,1,1
sage_original_BPP_0596_575ab50bce,1,1,0,1,1
sage_original_BPP_0597_d56e395e58,1,1,0,1,1
sage_original_BPP_0598_f72627e663,1,1,0,1,1
sage_original_BPP_0599_b10c79ffba,1,1,0,1,1
sage_original_BPP_0600_2290dd4f2e,1,1,0,1,1
sage_original_BPP_0601_3ce7045bd9,1,1,0,1,1
sage_original_BPP_0602_3c40f4b494,1,1,0,1,1
sage_original_BPP_0603_d5a83f202c,1,1,0,1,1
sage_original_BPP_0604_ba0c3f904d,1,1,0,1,1
sage_original_BPP_0605_63b18c1deb,1,1,0,1,1
sage_original_BPP_0606_87f69304e1,1,1,0,1,1
sage_original_BPP_0607_6740f51871,1,1,0,1,1
sage_original_BPP_0608_1399916626,1,1,0,1,1
sage_original_BPP_0609_8264cf89c1,1,1,0,1,1
sage_original_BPP_0610_c31d1c94cf,1,1,0,1,1
sage_original_BPP_0611_e2eb0f1cd7,1,1,0,1,1
sage_original_BPP_0612_8ac7245765,1,1,0,1,1
sage_original_BPP_0613_8da03162cc,1,1,0,1,1
sage_original_BPP_0614_5f053f0810,1,1,0,1,1
sage_original_BPP_0615_419ceb0445,1,1,0,1,1
sage_original_BPP_0616_9844d1efc6,1,1,0,1,1
sage_original_BPP_0617_8044e58db8,1,1,0,1,1
sage_original_BPP_0618_447dee95b2,1,1,0,1,1
sage_original_BPP_0619_6cdf2d727c,1,1,0,1,1
sage_original_BPP_0620_fc7450b8f2,1,1,0,1,1
sage_original_BPP_0621_a7487e37b4,1,1,0,1,1
sage_original_BPP_0622_aefe186887,1,1,0,1,1
sage_original_BPP_0623_4a2771455a,1,1,0,1,1
sage_original_BPP_0624_979f0c933a,1,1,0,1,1
sage_original_BPP_0625_6bead7a309,1,1,0,1,1
sage_original_BPP_0626_7d81d28e6e,1,1,0,1,1
sage_original_BPP_0627_1e508c2056,1,1,0,1,1
sage_original_BPP_0628_80b124b4fc,1,1,0,1,1
sage_original_BPP_0629_dcafda9a8a,1,1,0,1,1
sage_original_BPP_0630_401be299d3,1,1,0,1,1
sage_original_BPP_0631_5d4c035325,1,1,0,1,1
sage_original_BPP_0632_6434689b43,1,1,0,1,1
sage_original_BPP_0633_aae17617bd,1,1,0,1,1
sage_original_BPP_0634_6d4f82aaa2,1,1,0,1,1
sage_original_BPP_0635_a814e849ce,1,1,0,1,1
sage_original_BPP_0636_81e0d04ccc,1,1,0,1,1
sage_original_BPP_0637_b827c6113e,1,1,0,1,1
sage_original_BPP_0638_521ec7ed13,1,1,0,1,1
sage_original_BPP_0639_fc362fc34b,1,1,0,1,1
sage_original_BPP_0640_6984c1e6de,1,1,0,1,1
sage_original_BPP_0641_67f4c50ba7,1,1,0,1,1
sage_original_BPP_0642_148b8d57ed,1,1,0,1,1
sage_original_BPP_0643_3b4d03eac9,1,1,0,1,1
sage_original_BPP_0644_0fc0ea15c4,1,1,0,1,1
sage_original_BPP_0645_a79646964e,1,1,0,1,1
sage_original_BPP_0646_1c94bfddb4,1,1,0,1,1
sage_original_BPP_0647_cdc7679900,1,1,0,1,1
sage_original_BPP_0648_aaee10a11f,1,1,0,1,1
sage_original_BPP_0649_87d6874cb6,1,1,0,1,1
sage_original_BPP_0650_acffd3ba15,1,1,0,1,1
sage_original_BPP_0651_c1523e65c4,1,1,0,1,1
sage_original_BPP_0652_258cf33006,1,1,0,1,1
sage_original_BPP_0653_e0bff5b3e3,1,1,0,1,1
sage_original_BPP_0654_904d8d8038,1,1,0,1,1
sage_original_BPP_0655_c6473836e3,1,1,0,1,1
sage_original_BPP_0656_c456d44472,1,1,0,1,1
sage_original_BPP_0657_278de98e67,1,1,0,1,1
sage_original_BPP_0658_7e8b8d6bc9,1,1,0,1,1
sage_original_BPP_0659_13b4beda0c,1,1,0,1,1
sage_original_BPP_0660_7101c60d6d,1,1,0,1,1
sage_original_BPP_0661_34398a12d3,1,1,0,1,1
sage_original_BPP_0662_6953abb29f,1,1,0,1,1
sage_original_BPP_0663_c5747ea01c,1,1,0,1,1
sage_original_BPP_0664_07be325516,1,1,0,1,1
sage_original_BPP_0665_95095d38b6,1,1,0,1,1
sage_original_BPP_0666_25903ac3b1,1,1,0,1,1
sage_original_BPP_0667_e832d8fd2b,1,1,0,1,1
sage_original_BPP_0668_45d93d6d9d,1,1,0,1,1
sage_original_BPP_0669_f1acfabd75,1,1,0,1,1
sage_original_BPP_0670_eaf89671e1,1,1,0,1,1
sage_original_BPP_0671_6c9df0d998,1,1,0,1,1
sage_original_BPP_0672_723ef60a28,1,1,0,1,1
sage_original_BPP_0673_7ac844be7a,1,1,0,1,1
sage_original_BPP_0674_a4433bed18,1,1,0,1,1
sage_original_BPP_0675_ae3edad0d0,1,1,0,1,1
sage_original_BPP_0676_65dccaeefe,1,1,0,1,1
sage_original_BPP_0677_f5260fab33,1,1,0,1,1
sage_original_BPP_0678_9bc70550f4,1,1,0,1,1
sage_original_BPP_0679_d135d6dfbf,1,1,0,1,1
sage_original_BPP_0680_e4ac69d43e,1,1,0,1,1
sage_original_BPP_0681_33d56baa17,1,1,0,1,1
sage_original_BPP_0682_3629359e7a,1,1,0,1,1
sage_original_BPP_0683_8e01eff34d,1,1,0,1,1
sage_original_BPP_0684_3ae4656146,1,1,0,1,1
sage_original_BPP_0685_951ab6f94d,1,1,0,1,1
sage_original_BPP_0686_18fd316715,1,1,0,1,1
sage_original_BPP_0687_bcb496bba0,1,1,0,1,1
sage_original_BPP_0688_faf7358997,1,1,0,1,1
sage_original_BPP_0689_6b0c288315,1,1,0,1,1
sage_original_BPP_0690_b87f3f8331,1,1,0,1,1
sage_original_BPP_0691_b4f10ff7f0,1,1,0,1,1
sage_original_BPP_0692_4fd0092486,1,1,0,1,1
sage_original_BPP_0693_1e4ad2289f,1,1,0,1,1
sage_original_BPP_0694_b34b6dca9c,1,1,0,1,1
sage_original_BPP_0695_1cd12ac13e,1,1,0,1,1
sage_original_BPP_0696_24b04b3d4e,1,1,0,1,1
sage_original_BPP_0697_61e2e5e518,1,1,0,1,1
sage_original_BPP_0698_707514bf68,1,1,0,1,1
sage_original_BPP_0699_52c08552d1,1,1,0,1,1
sage_original_BPP_0700_786455852f,1,1,0,1,1
sage_original_BPP_0701_759998cf6e,1,1,0,1,1
sage_original_BPP_0702_a051fbcbaf,1,1,0,1,1
sage_original_BPP_0703_dc34357da6,1,1,0,1,1
sage_original_BPP_0704_63fbde3ee6,1,1,0,1,1
sage_original_BPP_0705_57ab1dfad1,1,1,0,1,1
sage_original_BPP_0706_aedc818b62,1,1,0,1,1
sage_original_BPP_0707_00491165b9,1,1,0,1,1
sage_original_BPP_0708_b8d0988543,1,1,0,1,1
sage_original_BPP_0709_23d3cd7749,1,1,0,1,1
sage_original_BPP_0710_226378941e,1,1,0,1,1
sage_original_BPP_0711_6ad5e84e45,1,1,0,1,1
sage_original_BPP_0712_0c92bbb507,1,1,0,1,1
sage_original_BPP_0713_999d6c2e4f,1,1,0,1,1
sage_original_BPP_0714_008f1c0e6b,1,1,0,1,1
sage_original_BPP_0715_a65a9b76cc,1,1,0,1,1
sage_original_BPP_0716_d1468339b3,1,1,0,1,1
sage_original_BPP_0717_25c788f364,1,1,0,1,1
sage_original_BPP_0718_a753c91954,1,1,0,1,1
sage_original_BPP_0719_3d40404c65,1,1,0,1,1
sage_original_BPP_0720_1cb6563e7f,1,1,0,1,1
sage_original_BPP_0721_1e425de7cb,1,1,0,1,1
sage_original_BPP_0722_f97017ae93,1,1,0,1,1
sage_original_BPP_0723_cdc836f8db,1,1,0,1,1
sage_original_BPP_0724_c7a6ca8b31,1,1,0,1,1
sage_original_BPP_0725_2754e74ace,1,1,0,1,1
sage_original_BPP_0726_33112ce9a2,1,1,0,1,1
sage_original_BPP_0727_0d1b135edf,1,1,0,1,1
sage_original_BPP_0728_083ea6978e,1,1,0,1,1
sage_original_BPP_0729_ac44f0c091,1,1,0,1,1
sage_original_BPP_0730_718d5fad6d,1,1,0,1,1
sage_original_BPP_0731_8690f19e6d,1,1,0,1,1
sage_original_BPP_0732_99c84bddbe,1,1,0,1,1
sage_original_BPP_0733_b6e4ed7630,1,1,0,1,1
sage_original_BPP_0734_97c17d82b8,1,1,0,1,1
sage_original_BPP_0735_13051650f5,1,1,0,1,1
sage_original_BPP_0736_a629c8a59c,1,1,0,1,1
sage_original_BPP_0737_e57a44f85e,1,1,0,1,1
sage_original_BPP_0738_74748e65c8,1,1,0,1,1
sage_original_BPP_0739_2309fc4b34,1,1,0,1,1
sage_original_BPP_0740_c18f288d5c,1,1,0,1,1
sage_original_BPP_0741_1df24b13e7,1,1,0,1,1
sage_original_BPP_0742_54d1c0d28a,1,1,0,1,1
sage_original_BPP_0743_9f02f2e9b6,1,1,1,1,1
sage_original_BPP_0744_c8613b6e32,1,1,0,1,1
sage_original_BPP_0745_6456099ab5,1,1,0,1,1
sage_original_BPP_0746_f20588fb59,1,1,0,1,1
sage_original_BPP_0747_10265b6bee,1,1,0,1,1
sage_original_BPP_0748_b229621cba,1,1,0,1,1
sage_original_BPP_0749_8bf00cc3cf,1,1,0,1,1
sage_original_BPP_0750_fdf4cc4f6c,1,1,0,1,1
sage_original_BPP_0751_7310bf1d65,1,1,0,1,1
sage_original_BPP_0752_b5c90e65b5,1,1,0,1,1
sage_original_BPP_0753_b9e8f08865,1,1,0,1,1
sage_original_BPP_0754_b2ba61be40,1,1,0,1,1
sage_original_BPP_0755_1c3c9579d0,1,1,0,1,1
sage_original_BPP_0756_c1f17324f4,1,1,0,1,1
sage_original_BPP_0757_6d925d8621,1,1,0,1,1
sage_original_BPP_0758_2efd737720,1,1,0,1,1
sage_original_BPP_0759_9985776c10,1,1,0,1,1
sage_original_BPP_0760_c3488f8427,1,1,0,1,1
sage_original_BPP_0761_ad3e6696b2,1,1,0,1,1
sage_original_BPP_0762_6d6d2c9f34,1,1,0,1,1
sage_original_BPP_0763_1a2249484e,1,1,0,1,1
sage_original_BPP_0764_8910375354,1,1,0,1,1
sage_original_BPP_0765_05da97feca,1,1,0,1,1
sage_original_BPP_0766_6b8fc56d00,1,1,0,1,1
sage_original_BPP_0767_9f1d4d08bd,1,1,0,1,1
sage_original_BPP_0768_be57c24755,1,1,0,1,1
sage_original_BPP_0769_b2a1da047c,1,1,0,1,1
sage_original_BPP_0770_077fad2da6,1,1,0,1,1
sage_original_BPP_0771_8acf23a602,1,1,0,1,1
sage_original_BPP_0772_c172bd5b6e,1,1,0,1,1
sage_original_BPP_0773_6e857039df,1,1,0,1,1
sage_original_BPP_0774_c6aaa4037f,1,1,0,1,1
sage_original_BPP_0775_9bcad2fc5b,1,1,0,1,1
sage_original_BPP_0776_9b0f096942,1,1,0,1,1
sage_original_BPP_0777_fe881eed66,1,1,0,1,1
sage_original_BPP_0778_09156c3518,1,1,0,1,1
sage_original_BPP_0779_43390df6e3,1,1,0,1,1
sage_original_BPP_0780_6acb9a85dd,1,1,0,1,1
sage_original_BPP_0781_29c3af49ec,1,1,0,1,1
sage_original_BPP_0782_112a67c2b0,1,1,0,1,1
sage_original_BPP_0783_ff04cd792b,1,1,0,1,1
sage_original_BPP_0784_58920ae6ff,1,1,0,1,1
sage_original_BPP_0785_6eae01946f,1,1,0,1,1
sage_original_BPP_0786_e6c4648418,1,1,0,1,1
sage_original_BPP_0787_17f21e8a99,1,1,0,1,1
sage_original_BPP_0788_6e4ce2ccae,1,1,0,1,1
sage_original_BPP_0789_66e2e0c1bd,1,1,0,1,1
sage_original_BPP_0790_b544d1ae62,1,1,0,1,1
sage_original_BPP_0791_cd831607e1,1,1,0,1,1
sage_original_BPP_0792_f65c4d4c0a,1,1,0,1,1
sage_original_BPP_0793_2714318ddb,1,1,0,1,1
sage_original_BPP_0794_163df29b04,1,1,0,1,1
sage_original_BPP_0795_ae3f72488a,1,1,0,1,1
sage_original_BPP_0796_3f268add44,1,1,0,1,1
sage_original_BPP_0797_dab25b695b,1,1,0,1,1
sage_original_BPP_0798_ba6ff0e8b8,1,1,0,1,1
sage_original_BPP_0799_5658ceb9c9,1,1,0,1,1
sage_original_BPP_0800_63253fd02a,1,1,0,1,1
sage_original_BPP_0801_c11d7d9fb0,1,1,0,1,1
sage_original_BPP_0802_5eaf815a9f,1,1,0,1,1
sage_original_BPP_0803_52f0689185,1,1,0,1,1
sage_original_BPP_0804_12425d899f,1,1,1,1,1
sage_original_BPP_0805_e79a66f8fc,1,1,0,1,1
sage_original_BPP_0806_05031f7f7b,1,1,0,1,1
sage_original_BPP_0807_3359a48d23,1,1,0,1,1
sage_original_BPP_0808_93c9f1cbfb,1,1,0,1,1
sage_original_BPP_0809_3f500d6af8,1,1,0,1,1
sage_original_BPP_0810_bc48ffdd4d,1,1,0,1,1
sage_original_BPP_0811_5cfffb24fb,1,1,0,1,1
sage_original_BPP_0812_938486d59a,1,1,0,1,1
sage_original_BPP_0813_1121b06e75,1,1,0,1,1
sage_original_BPP_0814_14722526c1,1,1,0,1,1
sage_original_BPP_0815_0fd3ad4439,1,1,0,1,1
sage_original_BPP_0816_2a261d1074,1,1,0,1,1
sage_original_BPP_0817_4f84cb3d46,1,1,0,1,1
sage_original_BPP_0818_b88d8ea91e,1,1,0,1,1
sage_original_BPP_0819_f4642a926a,1,1,0,1,1
sage_original_BPP_0820_7699031324,1,1,0,1,1
sage_original_BPP_0821_d09b37e774,1,1,0,1,1
sage_original_BPP_0822_c19d759896,1,1,0,1,1
sage_original_BPP_0823_46cd6e945f,1,1,0,1,1
sage_original_BPP_0824_e608b0e715,1,1,0,1,1
sage_original_BPP_0825_86db9e0a74,1,1,0,1,1
sage_original_BPP_0826_3db5cc9673,1,1,0,1,1
sage_original_BPP_0827_2a8a300629,1,1,0,1,1
sage_original_BPP_0828_979dda4700,1,1,0,1,1
sage_original_BPP_0829_e9e838cc4a,1,1,0,1,1
sage_original_BPP_0830_cf8345efda,1,1,0,1,1
sage_original_BPP_0831_f09b47e7ee,1,1,0,1,1
sage_original_BPP_0832_e89535a4d7,1,1,0,1,1
sage_original_BPP_0833_4ae3089e36,1,1,0,1,1
sage_original_BPP_0834_00bc35ca9f,1,1,0,1,1
sage_original_BPP_0835_f028fa317c,1,1,0,1,1
sage_original_BPP_0836_99c63f1743,1,1,0,1,1
sage_original_BPP_0837_4dcbcf3233,1,1,0,1,1
sage_original_BPP_0838_9502474491,1,1,0,1,1
sage_original_BPP_0839_3b9d15c9fe,1,1,0,1,1
sage_original_BPP_0840_e5442c5fdc,1,1,0,1,1
sage_original_BPP_0841_eb836b07e3,1,1,0,1,1
sage_original_BPP_0842_7060f0ca17,1,1,0,1,1
sage_original_BPP_0843_730f45234e,1,1,0,1,1
sage_original_BPP_0844_5d27e2c2f8,1,1,0,1,1
sage_original_BPP_0845_289e0be720,1,1,0,1,1
sage_original_BPP_0846_0e72fd245e,1,1,0,1,1
sage_original_BPP_0847_37fd7faf7d,1,1,0,1,1
sage_original_BPP_0848_9995b26299,1,1,0,1,1
sage_original_BPP_0849_15db74c01c,1,1,0,1,1
sage_original_BPP_0850_f778035f37,1,1,0,1,1
sage_original_BPP_0851_e998fedf7c,1,1,0,1,1
sage_original_BPP_0852_779aa1506d,1,1,0,1,1
sage_original_BPP_0853_99129830e1,1,1,0,1,1
sage_original_BPP_0854_c20c701b30,1,1,0,1,1
sage_original_BPP_0855_dcbe97fee0,1,1,0,1,1
sage_original_BPP_0856_7c7c13db11,1,1,0,1,1
sage_original_BPP_0857_8c5a46d8a9,1,1,0,1,1
sage_original_BPP_0858_c4709d3ffd,1,1,0,1,1
sage_original_BPP_0859_5330c803cc,1,1,0,1,1
sage_original_BPP_0860_4a98cfa61b,1,1,0,1,1
sage_original_BPP_0861_bfd5231eed,1,1,0,1,1
sage_original_BPP_0862_e57a4c18d9,1,1,0,1,1
sage_original_BPP_0863_3d1752b509,1,1,0,1,1
sage_original_BPP_0864_135708c9cc,1,1,0,1,1
sage_original_BPP_0865_f8cbe3935f,1,1,0,1,1
sage_original_BPP_0866_7f2f136324,1,1,0,1,1
sage_original_BPP_0867_66313c3b86,1,1,0,1,1
sage_original_BPP_0868_3e70fce01f,1,1,0,1,1
sage_original_BPP_0869_de4cec8721,1,1,0,1,1
sage_original_BPP_0870_83ba74a98c,1,1,0,1,1
sage_original_BPP_0871_0ce58311d2,1,1,0,1,1
sage_original_BPP_0872_53fedfdea0,1,1,0,1,1
sage_original_BPP_0873_3499ba0bbf,1,1,0,1,1
sage_original_BPP_0874_5935ca1f8a,1,1,0,1,1
sage_original_BPP_0875_e53cf11b7a,1,1,0,1,1
sage_original_BPP_0876_07f900297a,1,1,0,1,1
sage_original_BPP_0877_d8a13b7a09,1,1,0,1,1
sage_original_BPP_0878_6662e088fc,1,1,0,1,1
sage_original_BPP_0879_54032d7b1c,1,1,0,1,1
sage_original_BPP_0880_5ed049d248,1,1,0,1,1
sage_original_BPP_0881_96979a3838,1,1,0,1,1
sage_original_BPP_0882_5137f79be4,1,1,0,1,1
sage_original_BPP_0883_cd8dc01a5f,1,1,0,1,1
sage_original_BPP_0884_9ec7ad2885,1,1,0,1,1
sage_original_BPP_0885_bd29d67732,1,1,0,1,1
sage_original_BPP_0886_b200a45140,1,1,0,1,1
sage_original_BPP_0887_fcd45a25be,1,1,0,1,1
sage_original_BPP_0888_8ef37e9a22,1,1,0,1,1
sage_original_BPP_0889_b4b5c4ef93,1,1,0,1,1
sage_original_BPP_0890_e58d70e08a,1,1,0,1,1
sage_original_BPP_0891_18fb1f0377,1,1,0,1,1
sage_original_BPP_0892_686d50e3e4,1,1,0,1,1
sage_original_BPP_0893_7e381b6aa3,1,1,0,1,1
sage_original_BPP_0894_08e18a36d2,1,1,0,1,1
sage_original_BPP_0895_eff065e14e,1,1,0,1,1
sage_original_BPP_0896_eadc234b25,1,1,0,1,1
sage_original_BPP_0897_7906e055f5,1,1,0,1,1
sage_original_BPP_0898_afbdfd6211,1,1,0,1,1
sage_original_BPP_0899_48da3c0d39,1,1,0,1,1
sage_original_BPP_0900_e84ea4534c,1,1,0,1,1
sage_original_BPP_0901_06c2be82d8,1,1,0,1,1
sage_original_BPP_0902_c61bd07f5c,1,1,0,1,1
sage_original_BPP_0903_aa7a292e6a,1,1,0,1,1
sage_original_BPP_0904_4b8d3be785,1,1,0,1,1
sage_original_BPP_0905_a956b1dde6,1,1,0,1,1
sage_original_BPP_0906_d95b422a8d,1,1,0,1,1
sage_original_BPP_0907_c3618517d7,1,1,0,1,1
sage_original_BPP_0908_c56d4163bd,1,1,0,1,1
sage_original_BPP_0909_a47e83561d,1,1,0,1,1
sage_original_BPP_0910_52c5f003a5,1,1,0,1,1
sage_original_BPP_0911_2bf072489c,1,1,0,1,1
sage_original_BPP_0912_e405d08b61,1,1,0,1,1
sage_original_BPP_0913_03c3bdf8fd,1,1,0,1,1
sage_original_BPP_0914_908f595318,1,1,0,1,1
sage_original_BPP_0915_b5d4a4609e,1,1,0,1,1
sage_original_BPP_0916_6d94fc5610,1,1,0,1,1
sage_original_BPP_0917_dce0c82512,1,1,0,1,1
sage_original_BPP_0918_e6586f83af,1,1,0,1,1
sage_original_BPP_0919_4da6082516,1,1,0,1,1
sage_original_BPP_0920_23816d7676,1,1,0,1,1
sage_original_BPP_0921_96306130e3,1,1,0,1,1
sage_original_BPP_0922_8fee5ffd3a,1,1,0,1,1
sage_original_BPP_0923_f8f01245ff,1,1,0,1,1
sage_original_BPP_0924_77cad43bd1,1,1,0,1,1
sage_original_BPP_0925_11d903f0b5,1,1,0,1,1
sage_original_BPP_0926_a905277617,1,1,0,1,1
sage_original_BPP_0927_4f70efa98e,1,1,0,1,1
sage_original_BPP_0928_b865b1d0c0,1,1,0,1,1
sage_original_BPP_0929_684c1b3aa1,1,1,0,1,1
sage_original_BPP_0930_d69213027d,1,1,0,1,1
sage_original_BPP_0931_cdc2de6df8,1,1,0,1,1
sage_original_BPP_0932_777932a495,1,1,0,1,1
sage_original_BPP_0933_b3530e9a3b,1,1,0,1,1
sage_original_BPP_0934_5a8b70c583,1,1,0,1,1
